"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","710","Негативный тест: удаление билд конфигурации без прав админа","","Mon Mar 09 11:42:58 UTC 2026","passed","Mon Mar 09 11:42:58 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","3","userCanGetInfoAboutQueuedBuildById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Mon Mar 09 11:42:50 UTC 2026","skipped","Mon Mar 09 11:42:50 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutQueuedBuildById"
"","2578","shouldProvideInfoAboutAgentById(CreateUserResponse, Agent[])","","Mon Mar 09 11:42:58 UTC 2026","passed","Mon Mar 09 11:43:01 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideInfoAboutAgentById"
"","3849","Негативный тест: получение информации о не существующей билд конфигурации","","Mon Mar 09 11:42:50 UTC 2026","passed","Mon Mar 09 11:42:54 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoAboutNotExistBuildTypeTest"
"","1989","shouldReturnListOfDisabledAgents(CreateUserResponse, Agent[])","","Mon Mar 09 11:43:00 UTC 2026","passed","Mon Mar 09 11:43:02 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfDisabledAgents"
"","1699","Создание нового рута","","Mon Mar 09 11:42:54 UTC 2026","passed","Mon Mar 09 11:42:55 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createNewRoot"
"","2646","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Mon Mar 09 11:42:56 UTC 2026","passed","Mon Mar 09 11:42:58 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","1118","Позитивный тест: удаление билд конфигурации","","Mon Mar 09 11:42:54 UTC 2026","passed","Mon Mar 09 11:42:55 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","991","Позитивный тест: получение списка проектов","","Mon Mar 09 11:42:57 UTC 2026","passed","Mon Mar 09 11:42:58 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectsListTest"
"","230","Негативный тест: удаление несуществующей билд конфигурации","","Mon Mar 09 11:42:59 UTC 2026","passed","Mon Mar 09 11:42:59 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
"","0","userCanCancelStartedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Mon Mar 09 11:42:50 UTC 2026","skipped","Mon Mar 09 11:42:50 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanCancelStartedBuild"
"","1855","shouldProvideListOfAvailableAgents(CreateUserResponse)","","Mon Mar 09 11:43:00 UTC 2026","passed","Mon Mar 09 11:43:02 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideListOfAvailableAgents"
"","759","shouldReturnZeroBuildStepsInNewlyCreatedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Mon Mar 09 11:42:56 UTC 2026","passed","Mon Mar 09 11:42:57 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldReturnZeroBuildStepsInNewlyCreatedBuild"
"","622","Позитивный тест: создание билд конфигурации","","Mon Mar 09 11:42:58 UTC 2026","passed","Mon Mar 09 11:42:59 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
